user_id,last_order_date,cart_abandoned_date,avg_order_value,sessions_last_30d,num_cart_items,engagement_score,profitability_score,days_since_abandon
357,2024-11-01,,832.0,5,6,0.6089660662682507,0.034554369298201285,
358,2024-09-25,,55.0,1,1,0.04662834038290065,0.6717820802165898,
359,2025-03-30,,215.0,5,2,0.6325105825118991,0.6283532078304603,
360,2024-12-14,,134.0,1,9,0.6893987112372693,0.6155327528902508,
361,2025-05-29,2025-09-18,411.0,1,8,0.16965708216313888,0.6485778325591212,2.0
362,2024-12-06,,607.0,3,2,0.32442746174992393,0.37515051252087217,
363,2024-10-13,2025-09-18,85.0,4,5,0.5528460015516674,0.049409470528292164,2.0
364,2025-04-22,,393.0,6,5,0.23619513496541927,0.3752216610284751,
365,2025-05-16,,208.0,1,6,0.40937280761413036,0.2997058760333215,
366,2025-04-18,,883.0,3,4,0.394223986163188,0.6181086674135114,
367,2024-12-21,,549.0,3,9,0.44746439243794184,0.5087606853644604,
368,2025-06-08,,597.0,5,5,0.22744785513417812,0.3976807904936331,
369,2024-11-25,,496.0,8,4,0.5666297289154276,0.2966118806611578,
370,2025-01-17,,2549.0,1,9,0.8130147582820594,0.5272667712853023,
371,2025-03-28,2025-09-19,243.0,4,2,0.27876359113403865,0.5826987446138063,1.0
372,2025-08-12,2025-09-10,632.0,1,2,0.4894714651393837,0.32389043935391687,10.0
373,2025-04-03,,1115.0,2,3,0.40585666200298554,0.6002327860633434,
374,2025-01-16,2025-09-18,701.0,1,4,0.6498877895407394,0.7549005619411192,2.0
375,2025-08-25,2025-09-11,2166.0,3,9,0.24975571106646574,0.4510647786926151,9.0
376,2024-09-30,,430.0,3,5,0.6047444069216076,0.5992408135893996,
377,2024-11-18,,548.0,6,2,0.3526188657236809,0.2296080003401695,
378,2025-09-07,,124.0,2,3,0.8169145202817732,0.7691339246009511,
379,2024-11-08,,801.0,4,8,0.7164994936128154,0.37809145827500673,
380,2024-11-11,,322.0,5,6,0.3362932548239354,0.3296235930231102,
381,2025-08-15,,190.0,5,5,0.7994403124919517,0.731079777965396,
382,2025-03-31,,679.0,7,4,0.39238646234302127,0.503736255554873,
383,2025-08-31,2025-09-11,658.0,7,4,0.6936652917997247,0.8991808084183059,9.0
384,2024-11-03,,113.0,7,8,0.6874188538561962,0.6620376007088866,
385,2024-12-30,,1008.0,4,6,0.5923154832025084,0.8033980001066658,
386,2025-05-01,,832.0,0,5,0.5508632130953399,0.5234191304269621,
387,2025-04-30,,218.0,1,5,0.5060810143492716,0.391665778998621,
388,2025-06-20,,557.0,3,6,0.4369624062591206,0.24741460613578542,
389,2024-10-01,,1069.0,2,3,0.36271182780930544,0.60548110039654,
390,2024-11-02,2025-09-09,653.0,4,7,0.24461682947613614,0.7950462917092155,11.0
391,2024-12-06,,453.0,7,1,0.10805870314091943,0.643373264269397,
392,2025-02-17,2025-09-08,361.0,7,5,0.42317028153700154,0.3814886793593072,12.0
393,2024-10-13,,804.0,7,6,0.5177029124356208,0.7820381390554141,
394,2025-07-31,,2289.0,2,2,0.5612399083983365,0.2681012900041778,
395,2025-04-20,2025-09-11,941.0,5,2,0.9068725973796972,0.7217543675678562,9.0
396,2025-03-18,2025-09-09,112.0,9,9,0.5425916280459574,0.6656202792285908,11.0
397,2025-07-19,2025-09-09,544.0,1,2,0.7938656311822105,0.31019674110192824,11.0
398,2025-03-14,,1822.0,1,3,0.5873206575433123,0.8230461996349662,
399,2025-05-18,,129.0,1,1,0.4877303892566737,0.32833976227111106,
400,2025-04-23,,3649.0,2,9,0.1737023315042359,0.13685756832699345,
401,2024-11-10,,2432.0,1,1,0.6705629649667569,0.573369881856147,
402,2025-07-24,,115.0,6,4,0.6760627234447418,0.2764925960508827,
403,2024-10-13,,2217.0,2,7,0.4680429839195892,0.4831159705794506,
404,2024-11-19,,411.0,6,2,0.5034601451313915,0.7706123265121448,
405,2025-03-24,,1540.0,9,8,0.4028339413152234,0.48828372867039993,
406,2025-04-03,,484.0,4,8,0.37142173391536026,0.796029848545777,
407,2024-10-29,,515.0,1,3,0.5003197234624146,0.27483902747516825,
408,2024-12-23,,855.0,4,4,0.4112842719917261,0.4695811649676424,
409,2025-07-28,,1241.0,2,7,0.4614714621785193,0.656123201667762,
410,2025-06-11,,77.0,7,5,0.40181435141608357,0.2669719019790329,
411,2024-12-30,,769.0,5,5,0.49221118656108576,0.5978321610212294,
412,2025-07-29,,215.0,7,2,0.18334697542915296,0.6773511074762566,
413,2025-07-22,,390.0,5,6,0.5799168226358817,0.5965455649976049,
414,2025-06-04,,392.0,5,4,0.5676473691497074,0.5703192560027777,
415,2025-09-15,,556.0,7,5,0.4711819841833717,0.6060997497163184,
416,2025-06-09,2025-09-19,375.0,3,5,0.5759235938542732,0.7924693408364016,1.0
417,2025-03-08,2025-09-17,141.0,3,2,0.5347365519670263,0.3515260128151935,3.0
418,2025-01-01,,176.0,6,8,0.6789780809684797,0.7497760813608538,
419,2024-10-05,,77.0,3,1,0.25638768141854296,0.1258068169943803,
420,2025-08-04,,558.0,6,2,0.47914273627205517,0.36574575840268964,
421,2024-09-30,,2521.0,4,7,0.46566595242315517,0.8322445035712831,
422,2024-11-13,,148.0,6,7,0.4995412548559592,0.6295685922969952,
423,2024-11-16,,2389.0,5,2,0.26904181655220816,0.33532785633494505,
424,2025-04-29,,1107.0,7,1,0.27377991318893913,0.4497937953792699,
425,2024-12-25,,862.0,5,1,0.3531950696965895,0.7972186542283695,
426,2025-05-19,2025-09-18,879.0,4,1,0.3868514584878707,0.4442774407214148,2.0
427,2025-06-06,,1452.0,7,6,0.11251446272794742,0.45843786626657557,
428,2025-04-15,,140.0,3,7,0.44889102146189114,0.5656229876259435,
429,2025-04-26,,612.0,2,2,0.4064497938309413,0.415329291398993,
430,2025-04-28,,1005.0,4,6,0.5510022561241621,0.903441779343197,
431,2025-05-23,,757.0,6,4,0.3359528838399611,0.4622507631495771,
432,2024-11-05,,1481.0,5,9,0.32213372190741474,0.14486308539350234,
433,2024-12-19,,110.0,2,8,0.36216233004259685,0.6781648756791219,
434,2025-06-20,2025-09-07,989.0,1,8,0.38845571509281424,0.28974110377481993,13.0
435,2025-07-24,,661.0,3,2,0.251041383410758,0.3863471199286391,
436,2024-10-09,2025-09-17,431.0,8,5,0.790716072758458,0.6052804607362935,3.0
437,2025-02-03,,383.0,7,2,0.5866074491725141,0.6873398992929375,
438,2025-05-26,2025-09-11,826.0,3,3,0.5110626531198523,0.39997016195795904,9.0
439,2024-11-06,,1823.0,4,8,0.44604061550181767,0.26409795750262327,
440,2024-12-15,,598.0,3,5,0.40178758489165967,0.7674282508944342,
441,2025-05-16,2025-09-11,1443.0,0,4,0.11658534772780123,0.23102825389637716,9.0
442,2025-05-14,,462.0,4,5,0.5470387271335239,0.1834892815255739,
443,2025-07-24,,136.0,5,8,0.24893625343158868,0.7691377054016713,
444,2025-05-21,,101.0,5,7,0.26620274149834566,0.365281317095302,
445,2025-09-19,,92.0,3,6,0.3064910445397941,0.850875656777993,
446,2025-01-24,,433.0,2,2,0.7749138851303394,0.6310684736866707,
447,2024-12-04,,379.0,4,5,0.3209758090283435,0.6172460478680452,
448,2025-06-16,,1062.0,7,9,0.6293777252351933,0.42520126429168037,
449,2025-05-17,,1136.0,0,9,0.7523729170378026,0.4125820227107462,
450,2025-05-25,,92.0,8,9,0.2691139004220185,0.8401574791958409,
451,2025-08-03,,250.0,3,3,0.15672072063016082,0.33643040700723775,
452,2025-06-23,,306.0,6,9,0.281542224813507,0.3334941340482675,
453,2025-01-26,,685.0,2,9,0.44084561204991224,0.5678969665689567,
454,2024-12-22,,175.0,1,5,0.37967843282147734,0.33785800402616284,
455,2025-03-15,,165.0,4,6,0.5771518203700873,0.5681988631723829,
456,2025-03-12,,2353.0,5,7,0.31344017099935845,0.9169954805373486,
457,2025-07-13,,1355.0,0,6,0.561025112216158,0.7352481273050291,
458,2024-12-16,,209.0,4,5,0.23133428620549618,0.9408161439931667,
459,2024-10-06,,467.0,4,1,0.3876074184492809,0.37204364948372576,
460,2025-01-16,2025-09-19,402.0,2,4,0.47643681122074516,0.14646336898789716,1.0
461,2025-07-06,,1302.0,4,8,0.22394842565992673,0.3338480272913173,
462,2025-04-19,,621.0,3,8,0.5899079516150313,0.9001869650602068,
463,2025-04-29,,159.0,2,6,0.4365715857276558,0.031809514506591086,
464,2025-06-26,2025-09-09,1125.0,3,3,0.1706970313226026,0.8433875528380279,11.0
465,2025-03-19,,455.0,4,8,0.4479703233821548,0.2448919544742456,
466,2024-12-09,,294.0,7,7,0.24067403538026114,0.6946956134114719,
467,2025-02-12,,427.0,5,9,0.1422845386730161,0.28539012927624846,
468,2025-07-13,,601.0,7,3,0.33066262567001675,0.7287051187441783,
469,2025-08-04,2025-09-10,386.0,4,6,0.38761526370266525,0.5428705369613911,10.0
470,2025-06-18,,272.0,4,1,0.8059606258482522,0.06612635047253966,
471,2025-01-25,,457.0,6,8,0.27292678310857926,0.14816468238851588,
472,2025-02-28,,65.0,4,2,0.5660808964903605,0.6641450678824392,
473,2025-02-14,,1234.0,6,5,0.8481770543277523,0.4955122316865775,
474,2024-10-14,,200.0,2,6,0.5574878826562045,0.3915985096365012,
475,2025-08-12,,86.0,5,4,0.621920123306159,0.6194914597021793,
476,2025-06-12,,898.0,3,9,0.3581827966253921,0.181081589910566,
477,2024-12-05,,1240.0,2,3,0.5466361625058072,0.8206996674782836,
478,2025-01-09,,1395.0,3,2,0.6448816108656747,0.7762591364014243,
479,2025-02-10,,594.0,4,3,0.4906930389646504,0.5963833550371123,
480,2024-09-28,,234.0,1,5,0.6738171595770232,0.33469930025569694,
481,2025-08-28,,1119.0,5,1,0.08874971228490475,0.7123866911042356,
482,2025-01-13,,1012.0,6,4,0.36986284314752516,0.2508320113556295,
483,2025-09-10,,276.0,1,1,0.3853175763847287,0.235336545735834,
484,2025-01-17,,1920.0,2,9,0.6711241200185057,0.8723159383411123,
485,2024-10-30,,138.0,2,3,0.14423970372005432,0.8150310848336519,
486,2025-06-12,,3295.0,5,2,0.289340857174213,0.42487088317922833,
487,2024-12-04,,1624.0,4,5,0.6959453720568236,0.7417623788948932,
488,2025-03-24,2025-09-08,982.0,4,1,0.3359888061412965,0.7765713877434429,12.0
489,2025-02-09,,2284.0,5,7,0.3953069102835482,0.40270416654653207,
490,2025-01-13,,1075.0,6,9,0.22531088621680537,0.44215776808602414,
491,2025-04-26,2025-09-12,219.0,5,1,0.4433557940953317,0.32721019020635655,8.0
492,2025-06-16,,517.0,4,8,0.6517828929579301,0.48192952124717675,
493,2025-01-06,2025-09-12,109.0,2,8,0.7186034712357947,0.3269050997030144,8.0
494,2024-10-30,,445.0,6,7,0.2508413797038067,0.7273370909457413,
495,2025-09-16,,1133.0,2,4,0.20751207138519498,0.7672005801814558,
496,2025-09-04,,441.0,4,7,0.6343333793557334,0.5397921110911882,
497,2024-12-14,2025-09-12,371.0,4,2,0.2709395974273759,0.48111720503132316,8.0
498,2024-10-19,,774.0,9,6,0.19641680416754376,0.2729131542128202,
499,2025-01-16,2025-09-09,1696.0,3,5,0.3744311879471044,0.19405798910386274,11.0
500,2025-01-05,,89.0,4,5,0.370596431370687,0.1246020346596484,
501,2025-04-13,,440.0,6,8,0.6780382767521161,0.7094624032156974,
502,2024-10-15,,188.0,1,1,0.3072620686114526,0.6826333686448595,
503,2025-04-21,,1001.0,6,8,0.6764240500088377,0.6258345744353099,
504,2025-03-26,,139.0,5,4,0.49930219776975343,0.5345541076817849,
505,2025-04-10,,924.0,6,6,0.6137976568627711,0.5177972790220493,
506,2025-08-18,,320.0,4,6,0.37048003017092923,0.33820251744496765,
507,2025-03-25,,227.0,3,1,0.35279287516656016,0.7663403361115756,
508,2025-06-11,,2254.0,4,8,0.28581787248884855,0.007900457129203979,
509,2024-12-26,2025-09-14,65.0,6,4,0.37599563170097516,0.579566376066027,6.0
510,2024-11-01,,511.0,3,9,0.047985115714849126,0.47687014284040874,
511,2025-07-17,2025-09-07,67.0,3,7,0.07677237646749853,0.3883247883723711,13.0
512,2025-04-05,,579.0,6,4,0.4476163341529252,0.2935070640872451,
513,2024-10-25,2025-09-19,606.0,4,1,0.6492561007206901,0.674887376538114,1.0
514,2025-08-08,,360.0,1,9,0.307232672357509,0.15917648897447012,
515,2025-08-07,,163.0,5,6,0.2271852713559819,0.29461255124649555,
516,2024-12-09,2025-09-17,428.0,1,6,0.5413201070531445,0.3705026530713388,3.0
517,2025-09-08,,942.0,4,1,0.26302093508411,0.703792329717434,
518,2025-06-17,,1270.0,5,5,0.6036753161037038,0.6465050793481422,
519,2024-11-22,,655.0,6,4,0.4029789729835377,0.158569311727119,
520,2025-01-10,,763.0,1,1,0.466276961323502,0.3812592396430689,
521,2025-01-21,,229.0,4,7,0.39641224459756375,0.16440996600570237,
522,2025-08-16,,321.0,4,4,0.41499030328508035,0.715123441836236,
523,2025-02-17,,191.0,5,3,0.45242644199887394,0.8806264898122363,
524,2024-10-18,,279.0,3,2,0.6645184362056514,0.391683542311106,
525,2025-06-22,,254.0,2,8,0.6086328433314412,0.9425300155456536,
526,2024-12-30,,636.0,5,5,0.17240532027640207,0.3912351643798248,
527,2025-06-19,,712.0,7,9,0.4172155838465954,0.4285026432214639,
528,2025-06-22,2025-09-16,2370.0,3,5,0.07961881276862924,0.20982231296190273,4.0
529,2025-05-28,,224.0,5,1,0.2809059067954046,0.7410504625892212,
530,2025-06-07,,871.0,3,5,0.42664705605584563,0.45604089278594456,
531,2025-03-08,,1410.0,1,5,0.18582640800833158,0.9025103794745309,
532,2024-11-10,2025-09-15,707.0,11,8,0.5730333318332878,0.16205455066685834,5.0
533,2025-05-29,,286.0,4,6,0.436671171402592,0.1640199060798746,
534,2025-07-07,,294.0,6,5,0.2747337420339622,0.765258638281885,
535,2025-02-15,,82.0,3,8,0.17966023904516462,0.17013586580118195,
536,2024-12-17,2025-09-07,342.0,4,1,0.6244917124114815,0.9006347391503241,13.0
537,2025-01-14,2025-09-09,1142.0,8,5,0.5156293755674182,0.3223081545596557,11.0
538,2025-04-09,,89.0,5,3,0.510922721845278,0.03757144744735661,
539,2024-09-28,,248.0,2,5,0.854157029907069,0.20033572557717824,
540,2025-03-12,,1030.0,7,3,0.513928735817153,0.7562918832021964,
541,2025-02-05,,1271.0,4,4,0.4076070653618567,0.27616273153640447,
542,2025-03-27,,536.0,1,9,0.1945477052716058,0.30152202815031376,
543,2025-06-13,,1008.0,10,2,0.05976690222323351,0.5003034048162043,
544,2025-08-15,,443.0,5,1,0.5190253632067077,0.38464638672002543,
545,2025-06-16,,189.0,2,4,0.2909982931206074,0.4131144416763016,
546,2025-04-21,,456.0,3,8,0.8627341988104331,0.7896764182347779,
547,2025-04-22,2025-09-18,744.0,2,5,0.5020409987539284,0.6002564133200081,2.0
548,2025-03-14,,2416.0,2,9,0.42523458262810787,0.6886643569734255,
549,2025-02-08,,107.0,2,3,0.6725622872260333,0.544650078415417,
550,2025-08-14,2025-09-14,616.0,5,9,0.08269159976243115,0.5804130192477012,6.0
551,2024-12-26,,369.0,5,1,0.31284263964206116,0.3396347092198486,
552,2025-03-21,,618.0,7,2,0.408447249394496,0.2732782557022237,
553,2025-09-07,,69.0,5,9,0.09742481116591008,0.1223748339236602,
554,2024-12-15,,350.0,4,9,0.15986330121398198,0.38704319476852256,
555,2025-02-15,,1421.0,5,5,0.1641508136491285,0.2934408366409659,
556,2024-09-30,,696.0,3,4,0.6581088099200844,0.45071490011585374,
557,2024-09-24,,529.0,4,9,0.6184116635598799,0.257248716649405,
558,2024-12-08,,319.0,4,2,0.1194932652770879,0.6767938833146915,
559,2024-12-21,,333.0,6,3,0.22183939677862927,0.40990366499767306,
560,2025-07-20,,436.0,2,8,0.17530613988227037,0.765301428409154,
561,2025-06-28,,1494.0,4,1,0.25742165730620076,0.5778898369977936,
562,2025-02-15,,2784.0,4,2,0.3551218941395783,0.7528237955270134,
563,2024-10-13,2025-09-10,512.0,4,5,0.4052761510887306,0.2893402196223572,10.0
564,2025-03-17,,450.0,5,7,0.34529578829370217,0.21299254158026307,
565,2025-09-01,,1550.0,2,9,0.35923225619453386,0.3294943874077456,
566,2025-03-27,,495.0,6,3,0.6439575767397395,0.46405237969191954,
567,2025-06-12,2025-09-18,692.0,3,4,0.14022803496882513,0.25425600350975947,2.0
568,2025-01-30,,260.0,3,1,0.6257968796758,0.6621011315420676,
569,2025-07-06,,1139.0,1,1,0.37410060270302425,0.11796679608382579,
570,2024-12-29,,657.0,3,1,0.3422848066375706,0.4802557598595957,
571,2024-12-10,,1375.0,3,4,0.48365220913879864,0.7463892025683606,
572,2025-02-26,,1264.0,3,9,0.3328669349897395,0.41019586812786096,
573,2025-02-09,,244.0,5,8,0.4958227807666017,0.7292732053426579,
574,2025-07-30,,1056.0,5,4,0.568467280148564,0.501969417600728,
575,2024-10-16,,1338.0,9,8,0.3769488206526523,0.7547155329717545,
576,2025-04-29,,390.0,6,7,0.28499498784111665,0.7869202415588228,
577,2025-07-13,,202.0,3,6,0.2652107534723924,0.6812286424725044,
578,2025-06-13,,52.0,6,2,0.7961100858583583,0.9178605056782527,
579,2025-08-26,,530.0,4,3,0.6719468416085871,0.752366928554551,
580,2025-07-29,2025-09-17,398.0,3,4,0.2888800064461594,0.758510471053825,3.0
581,2025-04-22,,698.0,4,7,0.27431871518065687,0.7735144349026105,
582,2025-04-29,,217.0,10,8,0.17461104686260814,0.3781385940095464,
583,2025-07-25,,1621.0,3,8,0.03528194116554365,0.4290131520436092,
584,2025-08-12,,288.0,4,4,0.3342925186014079,0.5774872562670772,
585,2025-06-03,,255.0,3,9,0.5285075027876287,0.6038568664033582,
586,2025-03-23,,574.0,7,8,0.46684171799012747,0.5345597458927366,
587,2025-08-09,2025-09-09,603.0,4,5,0.6897576509483017,0.4430667053242934,11.0
588,2025-03-18,,244.0,5,3,0.7433926294055481,0.40400569923385204,
589,2025-02-09,,304.0,4,2,0.04104240074862601,0.40886566842821254,
590,2025-05-21,,199.0,3,9,0.27338613481805146,0.8200301245467445,
591,2025-05-10,,1064.0,1,1,0.332689501821573,0.28962330324707325,
592,2025-04-10,,1226.0,4,7,0.429946103363663,0.10706353678574723,
593,2025-02-17,,546.0,1,7,0.5214917806441056,0.45475895958685186,
594,2025-02-11,,1052.0,3,1,0.4823373603116494,0.20491036696373255,
595,2025-01-28,,1115.0,8,7,0.5317799796788472,0.5948400301061415,
596,2024-10-24,,169.0,3,1,0.09378838046794691,0.35893266615720765,
597,2025-04-27,,2759.0,6,2,0.43215090758063773,0.6616700511074667,
598,2025-01-24,,1426.0,5,9,0.3418450255723865,0.3057929297395609,
599,2025-07-06,,233.0,7,8,0.8256262237818772,0.8743300423640484,
600,2025-09-11,,215.0,3,9,0.5178764257523647,0.3723657834386933,
601,2025-07-08,,157.0,3,9,0.12273686965134317,0.6457679323373234,
602,2025-01-10,,169.0,9,4,0.6110393441756607,0.1320423222822675,
603,2025-02-02,,1153.0,3,5,0.534473817656689,0.5146236831907958,
604,2025-09-13,2025-09-10,557.0,5,7,0.49092490309685016,0.624045166818346,10.0
605,2025-03-30,,1272.0,5,6,0.3803347257280094,0.3629892878485171,
606,2025-05-02,,1147.0,10,9,0.502163267548475,0.45962230395130665,
607,2025-04-05,2025-09-10,792.0,5,2,0.14771440078856668,0.6557323646578315,10.0
608,2025-04-03,,978.0,8,8,0.11786825111490083,0.8513005720800351,
609,2024-12-11,,65.0,10,2,0.1079330357147705,0.4898430697910253,
610,2025-05-21,,349.0,2,2,0.21234792830606528,0.7258073126270554,
611,2025-03-10,,862.0,1,3,0.5362674274147959,0.6534255114275299,
612,2025-09-15,2025-09-18,58.0,7,4,0.546748466641621,0.035265774951877195,2.0
613,2025-08-22,,77.0,2,6,0.360519517583797,0.4129889810023069,
614,2025-04-08,,1578.0,2,6,0.699782292674842,0.1611039712237651,
615,2024-10-16,,972.0,3,2,0.46010291685718996,0.26394998719901525,
616,2025-05-07,,297.0,3,6,0.4836319735364375,0.3824727828362698,
617,2024-11-03,,982.0,4,8,0.2978812693977085,0.15551357006784752,
618,2024-10-13,,1308.0,2,5,0.1963047862523678,0.3113385849509579,
619,2025-04-28,2025-09-11,343.0,6,1,0.603293402392241,0.5094330735090881,9.0
620,2024-10-28,,79.0,3,8,0.19873495419191603,0.7273843060193709,
621,2025-02-15,,2210.0,4,6,0.3813594173667239,0.05660493089420421,
622,2024-11-23,,389.0,6,2,0.3432220796821523,0.7666769921254851,
623,2025-05-11,,140.0,3,7,0.4776238639705222,0.2201027015402875,
624,2024-12-02,,592.0,7,8,0.4217336212773335,0.5234341561370259,
625,2025-07-12,,1220.0,2,2,0.7446624130596328,0.39726638725981084,
626,2025-01-11,,250.0,3,1,0.32097617716775284,0.6115146116893883,
627,2024-12-19,,301.0,6,6,0.14320408812594457,0.4328831826520921,
628,2024-09-21,,272.0,2,6,0.19294939277572887,0.44963638540472456,
629,2025-03-22,,3881.0,8,8,0.9541044371641524,0.7801975473275478,
630,2025-04-06,,226.0,4,7,0.12667894451076958,0.22356955891075875,
631,2025-06-21,,736.0,4,8,0.19489677780335363,0.17302067214737113,
632,2025-03-02,,2125.0,3,5,0.43046329769735575,0.7382181313437753,
633,2024-10-09,,177.0,4,2,0.5848348412222006,0.15520047999509715,
634,2025-09-01,,2878.0,5,5,0.5772022669739153,0.3474614902902181,
635,2025-08-12,,2407.0,9,2,0.802968728728194,0.5270529601934387,
636,2025-05-17,,1777.0,2,9,0.4766399983863829,0.8489265590847583,
637,2025-03-31,,243.0,2,5,0.1362706640945233,0.7412452577558717,
638,2025-05-02,,854.0,1,1,0.5350968923478557,0.3537596048823521,
639,2025-01-21,,1195.0,6,9,0.3540331947835918,0.758835084561769,
640,2025-02-12,,3467.0,5,5,0.49291531876892114,0.27759207184178747,
641,2025-05-17,,209.0,1,1,0.48818727419631347,0.5393124049430816,
642,2025-07-24,2025-09-07,1212.0,5,9,0.4754899081989175,0.3455474948472107,13.0
643,2025-04-25,2025-09-07,381.0,4,9,0.511390227384259,0.6532804598459943,13.0
644,2024-11-07,,205.0,1,9,0.27229801025095235,0.6866817584143331,
645,2024-09-24,2025-09-07,488.0,2,6,0.6400356494877338,0.5055968127086958,13.0
646,2025-09-19,,1313.0,6,2,0.4772570789466236,0.30222745463293627,
647,2024-10-07,,550.0,6,7,0.2607473160302951,0.8115270712105385,
648,2025-03-14,2025-09-13,667.0,3,2,0.609165207473798,0.9829063997521051,7.0
649,2025-03-13,,4315.0,5,4,0.10604743053706805,0.384836744585142,
650,2024-11-12,2025-09-10,457.0,6,4,0.6748339326473326,0.7560096362528727,10.0
651,2025-05-26,,814.0,1,7,0.5724767969701621,0.6253874450276744,
652,2025-05-09,,414.0,6,6,0.2559157882887991,0.5062329930096509,
653,2025-07-24,,449.0,5,7,0.8001067906670432,0.9597677426823238,
654,2025-08-07,2025-09-14,1002.0,8,6,0.6894718026133299,0.8349710990138469,6.0
655,2025-03-31,,2273.0,7,1,0.6687058904789014,0.5158126303951175,
656,2025-04-13,,675.0,5,4,0.5201124540064573,0.6270993586175702,
657,2025-03-31,2025-09-20,1220.0,3,3,0.1750698499270619,0.22335247856472518,0.0
658,2024-11-07,2025-09-11,125.0,1,7,0.1835051821297881,0.3483859988027871,9.0
659,2024-11-21,,240.0,6,7,0.15238593232930644,0.603999760566381,
660,2025-04-24,,608.0,3,4,0.7947870198634637,0.48271452550588256,
